2012-02-05,21:41:00,FTLAUDERD FL,19,UNW9,201202,21,0,1
2012-02-04,19:45:00,INCOMING CL,2,M2AM,201202,19,1,0
2012-02-04,20:19:00,SNFN GRHL CA,2,M2AM,201202,20,0,1
2012-02-04,20:24:00,CALL FRWD,1,UNW9,201202,20,0,1
2012-02-04,20:27:00,CALL FRWD,1,UNW9,201202,20,0,1
2012-02-04,20:27:00,CALL FRWD,1,UNW9,201202,20,0,1
2012-02-04,20:28:00,OCEAN CIT MD,2,M2AM,201202,20,0,1
2012-02-04,22:12:00,INCOMING CL,2,M2AM,201202,22,1,0
2012-02-04,22:15:00,INCOMING CL,2,M2AM,201202,22,1,0
2012-02-04,22:40:00,INCOMING CL,2,M2AM,201202,22,1,0
2012-02-03,00:20:00,OCEAN CIT MD,2,M2AM,201202,0,0,1
2012-02-03,09:26:00,INCOMING CL,1,RM21,201202,9,1,0
2012-02-03,10:00:00,BOSTON MA,36,RM21,201202,10,0,1
2012-02-03,11:00:00,Toll Free CL,2,RM21,201202,11,0,1
2012-02-03,11:04:00,Toll Free CL,87,RM21,201202,11,0,1
2012-02-03,11:07:00,CALL WAIT,84,RM21,201202,11,0,1
2012-02-03,12:33:00,INCOMING CL,28,RM21,201202,12,1,0
2012-02-03,13:01:00,BOSTON MA,55,RM21,201202,13,0,1
2012-02-03,15:17:00,CALL FRWD,1,RM21,201202,15,0,1
2012-02-03,17:13:00,FTLAUDERD FL,4,RM21,201202,17,0,1
2012-02-03,18:34:00,CALL FRWD,1,RM21,201202,18,0,1
2012-02-03,18:54:00,PTCHARLTT FL,1,M2AM,201202,18,0,1
2012-02-03,19:24:00,INCOMING CL,15,M2AM,201202,19,1,0
2012-02-03,21:48:00,INCOMING CL,2,M2AM,201202,21,1,0
2012-02-03,21:52:00,INCOMING CL,2,M2AM,201202,21,1,0
